x_n		yn
-3.14159265359 	-1.22464679915e-16
-2.92493109127 	-0.214970440211
-2.70826952896 	-0.41988910156
-2.49160796664 	-0.605174215194
-2.05828484201 	-0.883512044446
-1.84162327969 	-0.963549992519
-1.40830015506 	-0.986826522542
-1.19163859274 	-0.928976719817
-0.974977030424 	-0.827688998157
-0.758315468108 	-0.687699458853
-0.541653905791 	-0.515553857177
-0.108330781158 	-0.108119018424
0.541653905791 	0.515553857177
0.758315468108 	0.687699458853
0.974977030424 	0.827688998157
1.19163859274 	0.928976719817
1.40830015506 	0.986826522542
1.84162327969 	0.963549992519
2.05828484201 	0.883512044446
2.27494640432 	0.762162055128
2.70826952896 	0.41988910156
2.92493109127 	0.214970440211
3.14159265359 	1.22464679915e-16
